org_id,name,category,ntee_major,ntee_full,city,state
org_004060,United Airlines Pilot Retiree Health Account Plan,Mutual & Membership Benefit,Y,Y44,Chicago,IL
org_004110,Prudential Retiree Health Benefits Tr,Mutual & Membership Benefit,Y,Y44,Newark,NJ
org_004318,Iowa Association Of Electric Cooperative Health Care Trust,Mutual & Membership Benefit,Y,Y43,Urbandale,IA
org_004428,Southern Ca Pipe Trades Pensioners & Surviving Spouses Health Trust,Mutual & Membership Benefit,Y,Y43,Los Angeles,CA
org_004029,United Electric Cooperative Services Inc,Mutual & Membership Benefit,Y,Y22,Cleburne,TX
org_004437,Cooperative Light And Power Association Of Lake County,Mutual & Membership Benefit,Y,Y22,Two Harbors,MN
org_004471,Utc Welfare Benefits Plan,Mutual & Membership Benefit,Y,Y43,Farmington,CT
org_004026,Montana Health Cooperative,Mutual & Membership Benefit,Y,Y20,Helena,MT
org_004007,Northrop Grumman Veba Master Trust I,Mutual & Membership Benefit,Y,Y20Z,Quincy,MA
org_004453,Vision Service Plan Post Retirement Welfare Benefits Program,Mutual & Membership Benefit,Y,Y43,Rncho Cordova,CA
org_004108,Plumbing Industry Board Of Plumbers,Mutual & Membership Benefit,Y,Y43,Long Island City,NY
org_004037,International City Management Association Retirement Corporation,Mutual & Membership Benefit,Y,Y30,Washington,DC
org_004157,Udw Afscme Local 3930 Riverside County Benefits Trust,Mutual & Membership Benefit,Y,Y43,San Diego,CA
org_004489,Research Foundation For Mental Hygiene Inc Employer Veba Trust,Mutual & Membership Benefit,Y,Y43,Clinton,IA
org_004118,United Church Insurance Association,Mutual & Membership Benefit,Y,Y200,Cleveland,OH
org_004114,Middletown Works Hourly & Salaried Union Retirees Health Care Fund,Mutual & Membership Benefit,Y,Y43,Seattle,WA
org_004175,Chamber Benefit Arrangement Trust,Mutual & Membership Benefit,Y,Y43,Akron,OH
org_004373,Composition Roofers Union Local 30 Combined Health & Welfare Plan,Mutual & Membership Benefit,Y,Y43,Troy,MI
org_004181,Credit Union Trust,Mutual & Membership Benefit,Y,Y43,Indianapolis,IN
org_004144,Teamsters Local 210 Affliated Health And Insurance Fund,Mutual & Membership Benefit,Y,Y44,Staten Island,NY
org_004369,Uaw Retirees Health Care Tr,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004390,Directemployers Association Inc,Mutual & Membership Benefit,Y,Y03,Indianapolis,IN
org_004195,Kci Holding Usa Employee Health Care Plan,Mutual & Membership Benefit,Y,Y43,Springfield,OH
org_004404,Bot Chicago Painters & Decorators Retiree Welfare Fund,Mutual & Membership Benefit,Y,Y43,Darien,IL
org_004275,Oklahoma City Firefighters Health And Welfare Trust Veba,Mutual & Membership Benefit,Y,Y43,Oklahoma City,OK
org_004454,Nysut Retiree Veba Health Fund,Mutual & Membership Benefit,Y,Y43,Latham,NY
org_004141,Jacksonville Police Officers And Fire Fighters Health Ins Tr,Mutual & Membership Benefit,Y,Y43,Jacksonville,FL
org_004365,Loma Linda University Adventist Health Sciences Cntr Liability Tr,Mutual & Membership Benefit,Y,Y200,Sn Bernrdno,CA
org_004067,Idaho School District Council Self Funded Benefit Trust,Mutual & Membership Benefit,Y,Y44,Boise,ID
org_004210,Ckpu Kp Education & Training Trust Fund,Mutual & Membership Benefit,Y,Y43,Oakland,CA
org_004168,Oregon Essential Workforce Health Care Fund,Mutual & Membership Benefit,Y,Y43,Portland,OR
org_004493,Indiana State University Benefit Plan Tr,Mutual & Membership Benefit,Y,Y43,Terre Haute,IN
org_004375,Portland General Electric Company Veba For Health Reimbursement Arra,Mutual & Membership Benefit,Y,Y43,Des Moines,IA
org_004400,Unitarian Universalist Associationemployee Benefits Trust,Mutual & Membership Benefit,Y,Y43,Boston,MA
org_004272,Ufcw Comprehensive Benefits Trust,Mutual & Membership Benefit,Y,Y43,Oncord,CA
org_004109,Hntb Employee Health And Welfare Trust,Mutual & Membership Benefit,Y,Y43,Wichita,KS
org_004248,Rural Iowa Community Health Alliance Benefits Trust,Mutual & Membership Benefit,Y,Y43,Onawa,IA
org_004145,Massachusetts Institute Of Technology Welfare Benefit Plans T,Mutual & Membership Benefit,Y,Y330,Cambridge,MA
org_004092,Bank Of America Short Term Disability Plan Trust,Mutual & Membership Benefit,Y,Y43,Dallas,TX
org_004152,Northeast Pennsylvania Sch Dist Tr,Mutual & Membership Benefit,Y,Y43,Edwardsville,PA
org_004367,Washoe County School District Opeb Trust,Mutual & Membership Benefit,Y,Y43,Reno,NV
org_004467,Spokane Fire Firghters Benefit Trust,Mutual & Membership Benefit,Y,Y43,Seattle,WA
org_004083,District Council 16 Northern California Health And Welfare Trus,Mutual & Membership Benefit,Y,Y43,Dublin,CA
org_004245,East Alabama Medical Center Voluntary Employee Benef Assoc Tru,Mutual & Membership Benefit,Y,Y43,Opelika,AL
org_004165,A Plus Benefits Inc Employee Benefit Trust,Mutual & Membership Benefit,Y,Y43,American Fork,UT
org_004163,Voluntary Hospitals House Staff Bnfts Pln,Mutual & Membership Benefit,Y,Y43,Long Island City,NY
org_004199,Mount Sinai Hospital Insurance Trust No 1,Mutual & Membership Benefit,Y,Y20Z,Miami Beach,FL
org_004228,Dte Energy Company Veba Tr,Mutual & Membership Benefit,Y,Y43,Detroit,MI
org_004074,Sodexho Inc,Mutual & Membership Benefit,Y,Y43,N Bethesda,MD
org_004478,Master Trust Agreement For Welfare Benefits,Mutual & Membership Benefit,Y,Y43,Somerville,MA
org_004358,Nd Banks Benefit Tr,Mutual & Membership Benefit,Y,Y44,Bismarck,ND
org_004250,United Benefit Fund,Mutual & Membership Benefit,Y,Y43,Great Neck,NY
org_004119,Southeastern Electric Cooperative Inc,Mutual & Membership Benefit,Y,Y22,Lennox,SD
org_004310,First Medical Insurance Compant A Risk Retention Group,Mutual & Membership Benefit,Y,Y200,Colchester,VT
org_004299,Pipe Trades Services Mn Retiree Health Fund,Mutual & Membership Benefit,Y,Y43,White Bear Lake,MN
org_004255,Former Player Benefits Tr,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004354,Minor League Baseball Tr,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004399,Best One Tire I I M Employees Beneficiary,Mutual & Membership Benefit,Y,Y43,Monroe,IN
org_004225,Group Benefit Plan Agreement And Declaration Of Trust For Orange,Mutual & Membership Benefit,Y,Y43,Tustin,CA
org_004353,Neubridg Inc Supplemental Unemployment Comp Benefit Plan & T,Mutual & Membership Benefit,Y,Y24,Decorah,IA
org_004234,Northwest School Combine,Mutual & Membership Benefit,Y,Y44,Clarion,PA
org_004382,West Michigan Plumbers & Fitters Local 174 Health & Welfare,Mutual & Membership Benefit,Y,Y43,Troy,MI
org_004274,Dignity Health Hosp & Professional Liability Self Insurance Trust,Mutual & Membership Benefit,Y,Y200,San Francisco,CA
org_004036,New York Trades Council & Hotel Association Of New York City,Mutual & Membership Benefit,Y,Y20,New York,NY
org_004196,Anthem Supplemental Unemployment Benefit Tr,Mutual & Membership Benefit,Y,Y24,Indianapolis,IN
org_004139,Insurance Trust For Delta Retirees Inc,Mutual & Membership Benefit,Y,Y44,Duluth,GA
org_004364,Operating Engineers Tr Fund H & W Plan Public Employers Division,Mutual & Membership Benefit,Y,Y43,Bothell,WA
org_004244,The Deere & Company Welfare Benefit Veba For Salaried Employees,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004439,Northwest Marine Trade Association Health Trust,Mutual & Membership Benefit,Y,Y43,Bellevue,WA
org_004286,Washington Farm Bureau Health Care Tr,Mutual & Membership Benefit,Y,Y43,Spokane,WA
org_004059,Ascension Welfare Benefits Trust,Mutual & Membership Benefit,Y,Y43,Saint Louis,MO
org_004111,Pennsylvania Mountains Healthcare Alliance Mult Emp Health Bnfts Tr,Mutual & Membership Benefit,Y,Y43,Dubois,PA
org_004089,Voluntary Employees Benefit Association Trust For Public,Mutual & Membership Benefit,Y,Y43,Spokane,WA
org_004436,Benefitsmn,Mutual & Membership Benefit,Y,Y44,Saint Paul,MN
org_004006,1199 National Benefit Fund For Hospital & Human Service Employees,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004360,Porac Retree Medical Tr,Mutual & Membership Benefit,Y,Y43,Mukilteo,WA
org_004346,Twu Local 100 Health Fund,Mutual & Membership Benefit,Y,Y43,Brooklyn,NY
org_004338,Transit Employees Health And Welfare Fund,Mutual & Membership Benefit,Y,Y43,Boston,MA
org_004158,Deere & Company Welfare Benefit Trust 2,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004150,North Carolina Bar Association Health Benefit Tr,Mutual & Membership Benefit,Y,Y43,Cary,NC
org_004177,Livewell Health And Welfare Plan,Mutual & Membership Benefit,Y,Y43,New Hyde Park,NY
org_004393,Glenn O Hawbaker Inc Employee Welfare Trust,Mutual & Membership Benefit,Y,Y43,State College,PA
org_004184,Ufcw Local 2013 Health And Welfare Fund,Mutual & Membership Benefit,Y,Y43,Brooklyn,NY
org_004449,Onesubsea Group Welfare Benefits Trust,Mutual & Membership Benefit,Y,Y43,Houston,TX
org_004010,Lokahi Assurance Ltd,Mutual & Membership Benefit,Y,Y200,Oakland,CA
org_004380,Wayne J Griffin Electric Inc Welfare Benefit Plan Trust,Mutual & Membership Benefit,Y,Y43,Holliston,MA
org_004103,American Institute For Chartered Property Casualty Underwriters,Mutual & Membership Benefit,Y,Y200,Malvern,PA
org_004081,Chicago & Vicinity Laborers Distrct Cncil Retire Health & Welfare Plan,Mutual & Membership Benefit,Y,Y44,Westchester,IL
org_004038,Labor Management Healthcare Fund,Mutual & Membership Benefit,Y,Y43,Cheektowaga,NY
org_004314,Uniformed Sanitationmens Association Administrative Fund,Mutual & Membership Benefit,Y,Y30,New York,NY
org_004167,Ilwu Local 142 Health & Welfare Tr,Mutual & Membership Benefit,Y,Y43,Honolulu,HI
org_004469,Nushagak Electric & Telephone Cooperative Inc,Mutual & Membership Benefit,Y,Y22,Dillingham,AK
org_004296,Tampa Firefighters And Police Officers Employee Health Plan,Mutual & Membership Benefit,Y,Y43,Pembroke Pnes,FL
org_004474,Baycare Employees Inc Employee Welfare Benefit Program,Mutual & Membership Benefit,Y,Y43,Green Bay,WI
org_004198,United Domestic Workers Benefits Trust,Mutual & Membership Benefit,Y,Y43,San Diego,CA
org_004297,Oklahoma City Other Post Employment Benefits Tr,Mutual & Membership Benefit,Y,Y43,Oklahoma City,OK
org_004416,Ufcw Union Local No 88 Employers Health & Welfare Fund,Mutual & Membership Benefit,Y,Y430,St Louis,MO
org_004146,The Actors Fund Of America,Mutual & Membership Benefit,Y,Y400,New York,NY
org_004392,The Most Worshipful Grand Lodge Of Free & Accepted Masons Of Florida,Mutual & Membership Benefit,Y,Y40Z,Jacksonville,FL
org_004147,Uaw Retirees Of Daimler Trucks North America Welfare Benefits Tr,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004447,Washington Surveying & Rating Bureau,Mutual & Membership Benefit,Y,Y20,Renton,WA
org_004287,Unitypoint Rural Health Alliance Benefits Trust,Mutual & Membership Benefit,Y,Y43,Wdm,IA
org_004123,Kraft Foods Global Inc Retiree Health And Life Benefit Tr,Mutual & Membership Benefit,Y,Y43,Chicago,IL
org_004368,Iaff Local 726 Health And Welfare Trust,Mutual & Membership Benefit,Y,Y44,Mukilteo,WA
org_004096,Wells Fargo & Company Short Term Disability Plan & Trust,Mutual & Membership Benefit,Y,Y43,Des Moines,IA
org_004143,New Hampshire Individual Health Plan Benefit Association,Mutual & Membership Benefit,Y,Y20,Concord,NH
org_004239,Medical And Life Benefits Plan Tr For Hourly Retirees,Mutual & Membership Benefit,Y,Y43,Plano,TX
org_004442,United Arizona Firefighters Health Care Trust,Mutual & Membership Benefit,Y,Y43,Tempe,AZ
org_004097,Massachusetts Life And Health Insurance Guaranty Association,Mutual & Membership Benefit,Y,Y20Z,Springfield,MA
org_004407,Fulton County Rural Electric Membership Corporation,Mutual & Membership Benefit,Y,Y22,Rochester,IN
org_004122,Trustees Of The Univ Of Penna Retiree Med & Death Benefits Tr,Mutual & Membership Benefit,Y,Y330,Philadelphia,PA
org_004183,Defense Energy Center Of Excellence,Mutual & Membership Benefit,Y,Y99,Beaverton,OR
org_004202,Catholic Charities Usa Employee Welfare Benefit Tr,Mutual & Membership Benefit,Y,Y20,Alexandria,VA
org_004246,Gila River Gaming Enterprises Inc Group Employee Benefit Plan & Trst,Mutual & Membership Benefit,Y,Y43,Chandler,AZ
org_004305,Granite State Electric Company Postretirement Benefit Trust For,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004298,Local 99 Unite Health And Welfare Fund,Mutual & Membership Benefit,Y,Y43,Newark,NJ
org_004351,Jpmorgan Chase Veba Trust For Retirees,Mutual & Membership Benefit,Y,Y43,Jersey City,NJ
org_004386,Orange County Employees Association Benefit Plans,Mutual & Membership Benefit,Y,Y43,Santa Ana,CA
org_004395,Lw Texas Construction Veba Trust Agreement,Mutual & Membership Benefit,Y,Y43,Lubbock,TX
org_004284,4 Rivers Electric Cooperative Inc,Mutual & Membership Benefit,Y,Y99,Lebo,KS
org_004125,Southern Mutual Church Insurance Company,Mutual & Membership Benefit,Y,Y20Z,Columbia,SC
org_004302,Clay County Rural Telephone Cooperative Inc,Mutual & Membership Benefit,Y,Y22,Cloverdale,IN
org_004223,Smarr Emc,Mutual & Membership Benefit,Y,Y22,Tucker,GA
org_004418,Physician Insurance Plan Of Alabama Tr,Mutual & Membership Benefit,Y,Y43,Montgomery,AL
org_004219,Xcel Energy Inc Veba Trust For Retired Employees,Mutual & Membership Benefit,Y,Y43,Minneapolis,MN
org_004129,Las Vegas Metropolitan Police Dept Employee Health & Welfare Trust,Mutual & Membership Benefit,Y,Y43,Las Vegas,NV
org_004420,Western Area School Employee Benefits Trust,Mutual & Membership Benefit,Y,Y44,Macomb,IL
org_004289,Local 7 Tile Industry Welfare Fund Tr,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004444,Couleecap Inc,Mutual & Membership Benefit,Y,Y43,Westby,WI
org_004376,South Dakota Bankers Benefit Plan Trust,Mutual & Membership Benefit,Y,Y43,Pierre,SD
org_004291,Trust For The City Of Phoenix Arizona Post Employment Health Pla,Mutual & Membership Benefit,Y,Y44,Columbus,OH
org_004355,Cleveland Cliffs Steel Llc Veba Trust,Mutual & Membership Benefit,Y,Y43,Cleveland,OH
org_004294,Coca Cola Co Postretireme Medical Voluntary Emp Beneficiary,Mutual & Membership Benefit,Y,Y43,Chicago,IL
org_004396,Consumers Gas Cooperative,Mutual & Membership Benefit,Y,Y22,Orrville,OH
org_004340,Iupat Of Western Pennsylvania Welfare Fund,Mutual & Membership Benefit,Y,Y43,Canfield,OH
